105/08/24,1,10,---,---,---,---,---,1
105/11/21,13000,311050,23.30,24.60,23.30,24.15,+0.05,10
105/11/22,15102,370311,23.50,25.85,23.50,25.80,+1.65,12
105/11/23,15001,383025,25.75,25.90,25.15,25.90,+0.10,10
105/11/24,76001,1957772,25.65,26.45,25.20,26.30,+0.40,52
105/11/25,10001,260475,26.80,26.80,25.70,25.75,-0.55,11
105/11/28,41000,1045050,25.90,25.90,25.10,25.10,-0.65,23
105/11/29,55999,1435123,25.60,26.50,25.00,26.25,+1.15,34
105/11/30,51079,1316014,26.50,26.50,25.50,25.80,-0.45,18
105/12/01,72690,1871964,25.80,26.00,25.60,26.00,+0.20,32
105/12/02,11003,286078,26.00,26.00,26.00,26.00,0.00,8
105/12/05,27000,698300,25.40,26.00,25.40,25.60,-0.40,11
105/12/06,56000,1449947,25.10,26.15,25.10,26.05,+0.45,37
105/12/07,26010,672401,26.05,26.05,25.20,25.20,-0.85,17
105/12/08,29009,735475,25.20,26.00,25.00,25.50,+0.30,17
105/12/09,12040,285290,23.35,25.20,23.25,25.20,-0.30,9
105/12/12,20390,504404,24.60,25.00,24.00,25.00,-0.20,15
105/12/13,37181,918924,25.00,25.00,24.25,24.90,-0.10,19
105/12/14,23003,557924,24.45,24.85,24.00,24.85,-0.05,13
105/12/15,999,24175,---,---,---,---,---,2
105/12/16,21600,530250,25.15,25.15,24.40,24.40,-0.25,12
105/12/19,18000,427550,23.90,24.70,23.50,24.70,+0.30,12
105/12/20,0,0,---,---,---,---,---,0
105/12/21,23000,514050,22.25,23.50,22.20,22.20,-1.85,16
105/12/22,14002,307342,21.40,22.90,21.40,22.00,-0.20,12
105/12/23,12001,252720,21.05,21.10,21.05,21.05,-0.95,8
105/12/26,15006,309182,20.55,22.45,20.20,22.35,+1.30,13
105/12/27,1000,20650,20.65,20.65,20.65,20.65,-1.70,1
105/12/28,6001,134422,22.40,22.40,22.40,22.40,+1.75,4
105/12/29,6000,123150,20.30,21.65,20.30,21.65,-0.75,5
105/12/30,11000,240600,21.10,22.15,21.10,22.15,+0.50,6
106/01/03,7010,148310,21.00,22.05,21.00,21.05,-1.10,13
106/01/04,17000,365300,22.00,22.00,21.20,21.30,+0.25,8
106/01/05,16200,350400,21.95,22.00,21.20,21.95,+0.65,10
106/01/06,73012,1611064,22.00,22.20,21.25,22.20,+0.25,38
106/01/09,38799,851657,22.00,22.10,21.20,22.00,-0.20,21
106/01/10,26000,561650,22.00,22.00,21.05,21.95,-0.05,14
106/01/11,7000,150100,21.95,21.95,21.25,21.45,-0.50,6
106/01/12,8000,171900,21.05,21.75,21.05,21.75,+0.30,7
106/01/13,29400,642099,21.75,21.90,21.75,21.90,+0.15,13
106/01/16,19009,419748,22.00,22.10,22.00,22.10,+0.20,20
106/01/17,9002,191792,22.10,22.10,20.85,21.20,-0.90,7
106/01/18,4016,85131,21.20,21.20,21.20,21.20,0.00,6
106/01/19,2,46,---,---,---,---,---,2
106/01/20,14001,306822,21.20,22.05,21.00,22.05,+0.85,8
106/01/23,31100,685908,22.10,22.10,22.05,22.05,0.00,15
106/01/24,3010,66214,22.00,22.00,22.00,22.00,-0.05,4
106/02/02,46001,1008021,22.65,22.65,21.15,21.50,-0.50,22
106/02/03,46000,995150,21.50,21.75,21.15,21.15,-0.35,14
106/02/06,105000,2212650,21.20,21.45,20.70,21.45,+0.30,27
106/02/07,4000,84400,21.20,21.20,21.00,21.00,-0.45,2
106/02/08,2,44,---,---,---,---,---,2
106/02/09,26001,548621,21.00,21.45,21.00,21.45,+0.45,11
